Pos.,Sexe,Nom,Rànquing. Freqüència,Rànquing. ‰
805,H,FABIO,90,0,12
805,D,KAREN,90,0,12
805,D,KARLA,90,0,12
805,H,LLORENÇ,90,0,12
805,H,MAEL,90,0,12
813,D,ARANTXA,89,0,12
813,H,JOHN,89,0,12
813,H,JOSÉ MIGUEL,89,0,12
813,H,VALENTÍN,89,0,12
817,H,AIDEN,88,0,12
817,D,FATOU,88,0,12
819,D,AMARA,87,0,12
819,D,DÀMARIS/DÁMARIS/DAMARIS,87,0,12
819,D,RAZAN,87,0,12
822,D,AWA,86,0,12
822,H,FABIÁN,86,0,12
822,H,JARED,86,0,12
822,H,JUAN PABLO,86,0,12
822,D,MILENA,86,0,12
822,D,NISRIN,86,0,12
828,D,DÈLIA/DELIA,85,0,11
828,H,EMANUEL,85,0,11
828,D,KHLOE,85,0,11
828,D,MINERVA,85,0,11
828,H,YANIS,85,0,11
828,D,ZINEB,85,0,11
834,D,ENARA,84,0,11
834,H,ISHAQ,84,0,11
834,H,JORDAN/JORDÁN,84,0,11
834,D,LEONOR,84,0,11
834,D,MARIA DEL MAR/ MARÍA DEL MAR,84,0,11
834,H,OTMAN,84,0,11
834,H,SAID/SAÏD,84,0,11
834,D,SOFIA MARIA/SOFÍA MARÍA,84,0,11
842,D,JENNIFER,83,0,11
842,H,LIAN,83,0,11
842,D,ROSER,83,0,11
842,H,SOULAIMAN,83,0,11
846,H,ARIEL,82,0,11
846,H,HAITAM,82,0,11
846,D,LEAH,82,0,11
846,D,MARGOT,82,0,11
846,D,RANYA,82,0,11
846,D,SELENA,82,0,11
846,H,VICENTE,82,0,11
846,D,ZAYNAB,82,0,11
854,H,AYMANE,81,0,11
854,D,DESIRÉE,81,0,11
854,H,INYAKI,81,0,11
854,H,ION,81,0,11
854,D,NIRA,81,0,11
854,D,RODAYNA,81,0,11
854,H,YASIN,81,0,11
861,D,AFNAN,80,0,11
861,H,ANTON/ANTÓN,80,0,11
861,D,ARIJ,80,0,11
861,D,ENYA,80,0,11
861,D,HANAE,80,0,11
861,D,LAYLA,80,0,11
861,D,NIA,80,0,11
868,D,ALIA,79,0,11
868,H,ANTHONY,79,0,11
868,D,ASMA,79,0,11
868,H,DAREK,79,0,11
868,D,HIND,79,0,11
868,D,MELANIE,79,0,11
868,H,MOHAMMAD,79,0,11
868,H,RIDA,79,0,11
876,D,CARME,78,0,10
876,D,CORAIMA,78,0,10
876,D,ESTER,78,0,10
876,D,JANET,78,0,10
876,D,JUNO,78,0,10
876,H,KHALID,78,0,10
876,D,LYA,78,0,10
883,H,ABDUL,77,0,10
883,H,ALEKSANDER,77,0,10
883,H,DILAN,77,0,10
883,D,JARA,77,0,10
883,D,PILAR,77,0,10
883,H,TOM,77,0,10
889,D,ANE,76,0,10
889,H,JEREMY,76,0,10
889,D,JOANNA,76,0,10
889,H,MUSTAPHA,76,0,10
889,D,OMAIMA,76,0,10
889,D,TAMARA,76,0,10
889,H,ULISES,76,0,10
896,D,EIRE,75,0,10
896,D,ELLA,75,0,10
896,H,FEDERICO,75,0,10
896,H,LUC,75,0,10
896,H,MAIOL,75,0,10
896,H,MAXIMILIANO,75,0,10
896,D,NAYA,75,0,10
896,H,UNAY,75,0,10
904,D,ALEXA,74,0,10
904,D,DOAE,74,0,10
904,D,FRANCESCA,74,0,10
904,D,MICAELA,74,0,10
904,H,NIKO,74,0,10
909,D,ISABELA,73,0,10
909,H,LLIBERT,73,0,10
909,D,MARIAN,73,0,10
909,H,MARKEL,73,0,10
909,D,MERIEM,73,0,10
909,D,ZAHRA,73,0,10
915,H,ARTHUR,72,0,10
915,D,CECÍLIA/CECILIA,72,0,10
915,H,EIZAN,72,0,10
915,H,ISAÍAS,72,0,10
915,H,JERÓNIMO,72,0,10
915,D,MAGALÍ,72,0,10
921,D,ASSIL,71,0,10
921,D,GISELLE,71,0,10
921,H,LOUAY,71,0,10
921,H,OUSMANE,71,0,10
921,D,SABRIN,71,0,10
926,H,AREN,70,0,09
926,D,INDARA,70,0,09
926,H,JULI,70,0,09
926,D,LLUM,70,0,09
926,H,LOAY,70,0,09
926,H,MAROUAN,70,0,09
926,H,MUSTAFA/MUSTAFÀ/MUSTAFÁ,70,0,09
926,H,SANDRO,70,0,09
934,D,FERDAOUS,69,0,09
934,H,GERMÁN,69,0,09
934,D,JUNA,69,0,09
934,D,KEYLA,69,0,09
938,D,AIDA/AÏDA/AÍDA,68,0,09
938,D,ALAIA,68,0,09
938,H,ARAY,68,0,09
938,H,ILYASS,68,0,09
938,H,ISSAM,68,0,09
938,H,JUAN DAVID,68,0,09
938,H,MEHDI,68,0,09
938,D,MELANY,68,0,09
938,D,RAYHANA,68,0,09
947,H,ABDOULAYE,67,0,09
947,H,JAVI,67,0,09
947,D,LISA,67,0,09
947,D,NIT,67,0,09
951,H,ALAIN,66,0,09
951,D,ÀNNIA/ANNIA,66,0,09
951,H,DANIIL,66,0,09
951,D,HENAR,66,0,09
951,D,INASS,66,0,09
951,H,OTHMAN,66,0,09
951,D,RAWAN,66,0,09
951,D,SINAI,66,0,09
951,D,YOUSSRA,66,0,09
960,D,ANAYA,65,0,09
960,D,ATENEA,65,0,09
960,D,DOAA,65,0,09
960,H,DORIAN,65,0,09
960,D,HALIMA,65,0,09
960,H,JACOBO,65,0,09
960,H,JOSEP MARIA,65,0,09
960,H,JUAN DIEGO,65,0,09
960,H,LUKE,65,0,09
960,D,LYDIA,65,0,09
960,D,MURIEL,65,0,09
960,H,SASHA,65,0,09
960,H,SOUFIANE,65,0,09
973,H,ADIL,64,0,09
973,H,ADRIEL,64,0,09
973,D,AGATHA,64,0,09
973,D,ALESSANDRA,64,0,09
973,H,AMADOU,64,0,09
973,H,ARTEM,64,0,09
973,H,BARAE,64,0,09
973,D,MARIA VICTÒRIA/MARÍA VICTORIA,64,0,09
973,D,NOURA,64,0,09
982,H,BRAHIM,63,0,08
982,D,CHAIMA,63,0,08
982,H,HERNÁN,63,0,08
982,D,ISIS,63,0,08
982,D,MARIEM,63,0,08
982,D,MERYEM,63,0,08
982,D,SANÇA,63,0,08
982,D,YASSMIN,63,0,08
990,H,BORJA,62,0,08
990,D,ISOLDA,62,0,08
990,H,LLEÓ,62,0,08
990,H,OSAMA,62,0,08
990,H,SIMO/SIMÓ,62,0,08
995,H,ADAI,61,0,08
995,H,ANDRE/ANDRÉ,61,0,08
995,D,BÀRBARA/BÁRBARA,61,0,08
995,H,BJORN,61,0,08
995,H,ESTEVE,61,0,08
995,D,HEURA,61,0,08
995,H,NÈSTOR/NÉSTOR,61,0,08
995,D,SIENNA,61,0,08
995,H,TELMO,61,0,08
995,H,WILLIAM,61,0,08
995,H,YOEL,61,0,08
1006,H,ALEXANDRU,60,0,08
1006,D,DAKOTA,60,0,08
1006,D,KÈNIA/KENIA,60,0,08
1006,D,MARIA FERNANDA/MARÍA FERNANDA,60,0,08
1006,H,SULAYMAN,60,0,08
1006,H,YASIR,60,0,08
1012,H,ARIAN,59,0,08
1012,H,AYAN,59,0,08
1012,H,BASTIAN/BASTIÁN,59,0,08
1012,D,CELESTE,59,0,08
1012,D,ESTEFANIA/ESTEFANÍA,59,0,08
1012,H,JONATAN/JONATÁN,59,0,08
1012,D,JOSEFA,59,0,08
1019,H,ABDERRAHMANE,58,0,08
1019,D,DIKRA,58,0,08
1019,H,EYDAN,58,0,08
1019,D,FANTA,58,0,08
1019,D,FOIX,58,0,08
1019,D,HANA,58,0,08
1019,D,HANNAH,58,0,08
1019,H,HICHAM,58,0,08
1019,D,IBTISSAM,58,0,08
1019,D,RABAB,58,0,08
1019,D,SABINA,58,0,08
1019,H,TAREK,58,0,08
1019,H,TIM,58,0,08
1019,H,VALENTÍ,58,0,08
1033,H,ALEN,57,0,08
1033,D,ANOUK,57,0,08
1033,H,ARIA/ARIÀ,57,0,08
1033,H,ARYAN,57,0,08
1033,D,DARA,57,0,08
1033,D,ELA,57,0,08
1033,D,FIRDAUS,57,0,08
1033,H,KYLIAN,57,0,08
1033,H,MATTHEW,57,0,08
1033,D,MAYSAE,57,0,08
1033,D,NADINE,57,0,08
1033,H,NIKITA,57,0,08
1033,H,SAFOUAN,57,0,08
1033,H,YURI,57,0,08
1047,D,AKANE,56,0,08
1047,H,ANIR,56,0,08
1047,H,ELLIOT,56,0,08
1047,H,ISSA,56,0,08
1047,H,LEANDRO,56,0,08
1047,D,LUANA,56,0,08
1047,H,MUHAMMAD ALI,56,0,08
1047,D,NISRINE,56,0,08
1047,H,QUIRZE,56,0,08
1047,H,SOULAYMAN,56,0,08
1047,D,TINA,56,0,08
1047,D,XINYI,56,0,08
1059,D,AILA,55,0,07
1059,D,ALESSIA,55,0,07
1059,D,DUA,55,0,07
1059,D,EROLA,55,0,07
1059,D,FATIMA ZAHRAE,55,0,07
1059,H,FRANCISCO JOSÉ,55,0,07
1059,D,HANNA,55,0,07
1059,D,LOURDES,55,0,07
1059,D,MARIA ISABEL/MARÍA ISABEL,55,0,07
1059,D,MATILDE,55,0,07
1059,H,NOLAN,55,0,07
1059,H,VICENÇ,55,0,07
1071,D,AIXA,54,0,07
1071,H,ELIOT,54,0,07
1071,H,FRANCESCO,54,0,07
1071,D,ILHAM,54,0,07
1071,H,IRAI,54,0,07
1071,H,JOSHUA,54,0,07
1071,D,LAYAN,54,0,07
1071,D,MAITE,54,0,07
1071,H,MAKSIM,54,0,07
1071,H,MAXIMILIÁN,54,0,07
1071,D,MELANI,54,0,07
1071,D,MERCEDES,54,0,07
1071,D,OLAYA,54,0,07
1071,H,OWEN,54,0,07
1071,D,RINAD,54,0,07
1071,D,ROMAYSA,54,0,07
1071,D,SAJA,54,0,07
1071,D,SALWA,54,0,07
1071,H,WASIM,54,0,07
1071,D,YOSRA,54,0,07
1071,H,YOUNESS,54,0,07
1071,D,YULIA,54,0,07
1093,D,ADAMA,53,0,07
1093,H,ADAMA,53,0,07
1093,H,ALONSO,53,0,07
1093,H,ANDY,53,0,07
1093,D,ANNA MARIA/ANNA MARÍA,53,0,07
1093,H,CIRO,53,0,07
1093,H,DAVID ANDREI,53,0,07
1093,D,ELIZAVETA,53,0,07
1093,H,ENOC,53,0,07
1093,D,ESHAAL,53,0,07
1093,D,EYRA,53,0,07
1093,D,GARA,53,0,07
1093,H,GIOVANNI,53,0,07
1093,D,JULIANA,53,0,07
1093,H,LEONARD,53,0,07
1093,D,LÍLIA/LILIA,53,0,07
1093,D,MARIA TERESA/MARÍA TERESA,53,0,07
1093,D,NICOL,53,0,07
1111,D,ANA SOFIA/ANA SOFÍA,52,0,07
1111,H,ANUAR,52,0,07
1111,D,BELÉN,52,0,07
1111,H,CHRISTOPHER,52,0,07
1111,D,FATUMATA,52,0,07
1111,H,FRANK,52,0,07
1111,H,GIORGI,52,0,07
1111,D,KARINA,52,0,07
1111,D,LUZ,52,0,07
1111,D,STELLA,52,0,07
1121,D,BINTA,51,0,07
1121,H,ELIES/ELÍES,51,0,07
1121,D,LUISA,51,0,07
1121,H,MAIKEL,51,0,07
1121,D,MARIA DOLORES/MARÍA DOLORES,51,0,07
1121,D,MINA,51,0,07
1121,D,MONTSE,51,0,07
1121,D,OIHANE,51,0,07
1121,D,SOFIIA,51,0,07
1121,H,WAIL,51,0,07
1131,H,ABDUL HADI,50,0,07
1131,D,ALEKSANDRA,50,0,07
1131,D,ANABIA,50,0,07
1131,H,ANIS/ANÍS,50,0,07
1131,D,ANNE,50,0,07
1131,H,DIEGO ALEJANDRO,50,0,07
1131,H,EKAITZ,50,0,07
1131,H,HAYTAM,50,0,07
1131,H,JOSÉ DAVID,50,0,07
1131,D,MACARENA,50,0,07
1131,D,MELÀNIA/MELANIA,50,0,07
1131,H,MOHAMED RIDA,50,0,07
1131,H,MUHAMMAD IBRAHIM,50,0,07
1131,D,SARAYMA,50,0,07
1131,H,SAÜC/SAUC,50,0,07
1131,D,SELVA,50,0,07
1131,D,SIGRID,50,0,07
1131,H,TARIK,50,0,07
1149,D,ASIL,49,0,07
1149,D,ASMAA,49,0,07
1149,D,BINTOU,49,0,07
1149,D,BRIANA,49,0,07
1149,D,CHAMS,49,0,07
1149,D,ELIANA,49,0,07
1149,D,GURLEEN,49,0,07
1149,H,HATIM,49,0,07
1149,H,JUAN ANDRÉS,49,0,07
1149,H,MOHAMED AMIR,49,0,07
1149,D,NERMIN,49,0,07
1149,D,ROMAYSAE,49,0,07
1149,D,UXUE,49,0,07
1162,D,AFRA,48,0,06
1162,D,ANABEL,48,0,06
1162,D,ANTIA,48,0,06
1162,H,AYAAN,48,0,06
1162,D,CIARA,48,0,06
1162,D,CINTA,48,0,06
1162,H,DYLAN ALEXANDER,48,0,06
1162,D,GISEL,48,0,06
1162,H,IGOR,48,0,06
1162,H,IVO,48,0,06
1162,H,JACK,48,0,06
1162,H,JAIR,48,0,06
1162,H,JAYDEN,48,0,06
1162,H,JIHAD,48,0,06
1162,D,KEIRA,48,0,06
1162,H,MAVERICK,48,0,06
1162,H,MOURAD,48,0,06
1162,H,RAMI,48,0,06
1162,H,RIAD,48,0,06
1162,D,SULAMITA,48,0,06
1162,D,TEIA,48,0,06
1183,D,IVANA,47,0,06
1183,H,JADEN,47,0,06
1183,D,KAYLA,47,0,06
1183,H,LEONEL,47,0,06
1183,H,LIONEL,47,0,06
1183,D,MAIMOUNA,47,0,06
1183,H,MAROUANE,47,0,06
1183,D,MELISA,47,0,06
1183,D,OMAYMA,47,0,06
1183,H,OVIDI,47,0,06
1183,D,SAMAR,47,0,06
1183,D,SIHAM,47,0,06
1183,H,SOUHAIB,47,0,06
1183,D,VIRGÍNIA/VIRGINIA,47,0,06
1183,H,YAAKOUB,47,0,06
1183,H,YASER,47,0,06
1199,D,AIZA,46,0,06
1199,D,ANA LUCÍA,46,0,06
1199,D,ASHA,46,0,06
1199,D,CAMÈLIA/CAMELIA,46,0,06
1199,D,FERDAWS,46,0,06
1199,H,JOAN MARC,46,0,06
1199,H,JUAN MIGUEL,46,0,06
1199,H,MOUNIR,46,0,06
1199,H,NUNO,46,0,06
1199,D,OUMAÏMA/OUMAIMA,46,0,06
1199,D,OUMOU,46,0,06
1210,D,AINOHA,45,0,06
1210,D,CHAYMAE,45,0,06
1210,D,DAIRA,45,0,06
1210,D,IA/ÏA,45,0,06
1210,H,JUAN RAMON/JUAN RAMÓN,45,0,06
1210,H,MANUEL MANUEL,45,0,06
1210,H,MARCELO,45,0,06
1210,D,MARGARITA,45,0,06
1210,D,NATASHA,45,0,06
1210,H,NICOLAU,45,0,06
1210,H,NIDAL,45,0,06
1210,D,PAULINA,45,0,06
1210,H,PIERO,45,0,06
1210,D,ROSARIO,45,0,06
1210,D,SIRIN,45,0,06
1210,H,TONY,45,0,06
1210,D,VANESSA,45,0,06
1210,D,ZAIDA,45,0,06
1228,D,ALOMA,44,0,06
1228,D,AUDREY,44,0,06
1228,D,ÀURIA/AURIA,44,0,06
1228,D,DAVÍNIA/DAVINIA,44,0,06
1228,H,DOMINIC,44,0,06
1228,D,EVA MARIA/EVA MARÍA,44,0,06
1228,D,IRAIA,44,0,06
1228,D,IVANNA,44,0,06
1228,D,JULIET,44,0,06
1228,D,KALA,44,0,06
1228,H,LEV,44,0,06
1228,H,LEVI,44,0,06
1228,H,MATTIA,44,0,06
1228,D,PIA/PÍA,44,0,06
1228,D,ROMAISAE,44,0,06
1228,D,ROMAISSAE,44,0,06
1228,D,SAMAY,44,0,06
1248,D,AFRIKA,43,0,06
1248,H,ÀNGEL DAVID/ÁNGEL DAVID,43,0,06
1248,D,ANGÈLICA/ANGÉLICA,43,0,06
1248,H,ÀNGELO/ÁNGELO,43,0,06
1248,D,AYNARA,43,0,06
1248,D,CARLOTTA,43,0,06
1248,D,ELAIA,43,0,06
1248,D,ELVIRA,43,0,06
1248,H,EMIL,43,0,06
1248,H,LAU,43,0,06
1248,D,LIV,43,0,06
1248,H,LOKMAN,43,0,06
1248,H,LUIS ÀNGEL,43,0,06
1248,D,MILANA,43,0,06
1248,D,NADIN,43,0,06
1248,D,NARJIS,43,0,06
1248,D,NERET,43,0,06
1248,H,NEYZAN,43,0,06
1248,H,ODEI,43,0,06
1248,H,ODÍN,43,0,06
1248,D,ORIANA,43,0,06
1248,H,RAIMON/RAIMÓN,43,0,06
1248,D,SIA,43,0,06
1248,H,SOULEYMANE,43,0,06
1248,D,VERONIKA,43,0,06
1248,H,YANNICK,43,0,06
1248,D,YUMARA,43,0,06
1275,D,AISA,42,0,06
1275,D,ANAHI,42,0,06
1275,H,ANIBAL/ANÍBAL,42,0,06
1275,D,AYLIN,42,0,06
1275,D,FARNERS,42,0,06
1275,D,GUADALUPE,42,0,06
1275,H,KHALIL,42,0,06
1275,H,MOHAMED RAYAN,42,0,06
1275,D,NIHAL,42,0,06
1275,D,RAFAELA,42,0,06
1275,D,ÚRSULA,42,0,06
1275,H,VÍCTOR MANUEL,42,0,06
1287,D,AMBAR/ÁMBAR,41,0,06
1287,H,ARTAU,41,0,06
1287,D,BOUCHRA,41,0,06
1287,D,BRENDA,41,0,06
1287,D,BRIANNA,41,0,06
1287,H,CAI,41,0,06
1287,H,DARIUS,41,0,06
1287,H,EBRIMA,41,0,06
1287,D,EKATERINA,41,0,06
1287,D,HAREEM,41,0,06
1287,D,JINANE,41,0,06
1287,D,MARIA CRISTINA/MARÍA CRISTINA,41,0,06
1287,H,MOHAMMED AMINE,41,0,06
1287,D,NURA,41,0,06
1287,D,SIMONA,41,0,06
1287,H,YUSUF,41,0,06
1303,H,ALAI,40,0,05
1303,H,CALEB,40,0,05
1303,D,CATALEYA,40,0,05
1303,D,DAENERYS,40,0,05
1303,H,DANIEL ALEJANDRO,40,0,05
1303,H,EMILIANO,40,0,05
1303,H,FARES,40,0,05
1303,D,ISATOU,40,0,05
1303,H,JABER,40,0,05
1303,H,JAEL,40,0,05
1303,D,MARIA PAULA/MARÍA PAULA,40,0,05
1303,D,MARIIA,40,0,05
1303,D,MAYSA,40,0,05
1303,H,MOAD,40,0,05
1303,D,NAJWA,40,0,05
1303,D,OLAIA,40,0,05
1303,H,OUALID,40,0,05
1303,D,ROMAISSA,40,0,05
1303,H,SALAH EDDINE,40,0,05
1303,D,SASHA,40,0,05
1303,D,SCARLETT,40,0,05
1303,D,TABITA,40,0,05
1303,D,YUNA,40,0,05
1326,D,ALISON,39,0,05
1326,D,BARAA,39,0,05
1326,H,CARLOS DANIEL,39,0,05
1326,H,ENOL,39,0,05
1326,D,EUGÈNIA/EUGENIA,39,0,05
1326,H,EYDEN,39,0,05
1326,D,FLORA,39,0,05
1326,D,GINEBRA,39,0,05
1326,H,GUSTAVO,39,0,05
1326,D,HAIZEA,39,0,05
1326,D,ISLAM,39,0,05
1326,D,ISRA,39,0,05
1326,D,JAEL,39,0,05
1326,H,JOSÉ DANIEL,39,0,05
1326,D,LILY,39,0,05
1326,D,MAE/MAÉ,39,0,05
1326,D,MARIA DEL PILAR/MARÍA DEL PILAR,39,0,05
1326,H,MATT,39,0,05
1326,H,NOAM,39,0,05
1326,H,ROY,39,0,05
1326,D,SOFIA VALENTINA/SOFÍA VALENTINA,39,0,05
1326,H,STEFAN,39,0,05
1326,D,WISAL,39,0,05
1349,H,ARHAM,38,0,05
1349,D,ARIEL,38,0,05
1349,H,ARIS,38,0,05
1349,D,AYAT,38,0,05
1349,D,CAROL,38,0,05
1349,H,CLAUDIO,38,0,05
1349,H,DERECK,38,0,05
1349,D,INAYA,38,0,05
1349,D,IVETH,38,0,05
1349,H,JONAY,38,0,05
1349,D,KAWTHAR,38,0,05
1349,H,KENNETH,38,0,05
1349,D,LEYLA,38,0,05
1349,H,MOHAMMED AMIN,38,0,05
1349,H,NASIM,38,0,05
1349,D,NIKA,38,0,05
1349,H,RACHID,38,0,05
1349,D,RAHMA,38,0,05
1349,D,RENATA,38,0,05
1349,D,SAFIA,38,0,05
1349,D,SANAE,38,0,05
1349,H,SEBASTIÀ,38,0,05
1349,D,SELMA,38,0,05
1349,H,UMAR,38,0,05
1349,H,XEVI,38,0,05
1374,H,ALAE,37,0,05
1374,D,ALLEGRA,37,0,05
1374,D,AMBER,37,0,05
1374,D,AYSHA,37,0,05
1374,D,BASSMA,37,0,05
1374,H,EMRAN,37,0,05
1374,D,HANAN,37,0,05
1374,D,JIAYI,37,0,05
1374,D,JIHAN,37,0,05
1374,H,JUAN ESTEBAN,37,0,05
1374,D,KEILA,37,0,05
1374,H,KENAI,37,0,05
1374,H,KENZO,37,0,05
1374,D,LÍVIA/LIVIA,37,0,05
1374,D,MARIAMI,37,0,05
1374,H,MUHAMMAD ABDULLAH,37,0,05
1374,D,OUIAM,37,0,05
1374,H,ZEUS,37,0,05
1392,H,BERNARDO,36,0,05
1392,H,CAMILO,36,0,05
1392,D,CARLA MARIA/CARLA MARÍA,36,0,05
1392,H,CRISTÓBAL,36,0,05
1392,H,DANEL,36,0,05
1392,H,DARYL,36,0,05
1392,D,ESMERALDA,36,0,05
1392,H,FARIS,36,0,05
1392,H,FRANCESC XAVIER,36,0,05
1392,H,HAOYU,36,0,05
1392,D,HELGA,36,0,05
1392,H,JOHAN,36,0,05
1392,H,JONÀS/JONÁS,36,0,05
1392,H,KAMAL,36,0,05
1392,H,MAJD,36,0,05
1392,H,MIKHAIL,36,0,05
1392,D,NIKOL,36,0,05
1392,D,NOUHA,36,0,05
1392,H,PEPE,36,0,05
1392,H,PIETRO,36,0,05
1392,D,POLINA,36,0,05
1392,H,RAY,36,0,05
1392,D,ROMINA,36,0,05
1392,D,SUHAILA,36,0,05
1392,H,TOMEU,36,0,05
1392,D,YUXIN,36,0,05
1418,H,ABDESSAMAD,35,0,05
1418,D,ADELINA,35,0,05
1418,D,AMNA,35,0,05
1418,D,ANA PAULA,35,0,05
1418,H,DAOUD,35,0,05
1418,H,EYAD,35,0,05
1418,D,IDOIA,35,0,05
1418,D,LILIANA,35,0,05
1418,D,MENCIA,35,0,05
1418,D,MIA VALENTINA,35,0,05
1418,H,MOSAAB,35,0,05
1418,D,NAWAL,35,0,05
1418,H,NILS,35,0,05
1418,H,OCTAVI,35,0,05
1418,D,OLALLA,35,0,05
1418,D,OUMAYMA,35,0,05
1418,H,PAOLO,35,0,05
1418,D,SALSABIL,35,0,05
1418,H,SULAIMAN/SULAIMÁN,35,0,05
1418,H,YICHEN,35,0,05
1418,D,YOLANDA,35,0,05
1439,H,AGUSTÍ,34,0,05
1439,D,AISSA,34,0,05
1439,D,ALISHA,34,0,05
1439,D,ANDREEA,34,0,05
1439,D,BARBARE,34,0,05
1439,D,CHAHD,34,0,05
1439,H,CLAUDI,34,0,05
1439,H,EDWARD,34,0,05
1439,H,EITHAN,34,0,05
1439,H,FAROUK,34,0,05
1439,H,FIRAS,34,0,05
1439,D,GIULIETTA,34,0,05
1439,D,HADIA,34,0,05
1439,H,HAYTHAM,34,0,05
1439,H,HOUSSAM,34,0,05
1439,H,HUSSAIN,34,0,05
1439,H,JAN POL,34,0,05
1439,D,JASMINE,34,0,05
1439,H,MASSIMO,34,0,05
1439,H,MORAD,34,0,05
1439,D,MYA,34,0,05
1439,H,NASSER,34,0,05
1439,D,NIAMA,34,0,05
1439,D,RANIM,34,0,05
1439,H,SOULAYMANE,34,0,05
1439,H,ZAKARIAE,34,0,05
1465,H,AISSA,33,0,04
1465,D,AROHA,33,0,04
1465,D,ÀUREA/ÁUREA,33,0,04
1465,D,DASHA,33,0,04
1465,H,EREN,33,0,04
1465,D,GHOFRAN,33,0,04
1465,D,GRACE,33,0,04
1465,D,INDHIRA,33,0,04
1465,D,IVETT,33,0,04
1465,D,JAZMÍN,33,0,04
1465,H,JEAN PAUL,33,0,04
1465,H,JOSÉ ALEJANDRO,33,0,04
1465,H,JUAN FRANCISCO,33,0,04
1465,D,KÀTIA/KATIA,33,0,04
1465,H,MAHIR,33,0,04
1465,D,MAISA,33,0,04
1465,H,NATANAEL,33,0,04
1465,H,NICK,33,0,04
1465,H,OUMAR,33,0,04
1465,H,SOUHAIL,33,0,04
1465,H,TAYLOR,33,0,04
1465,H,VIKTOR,33,0,04
1465,D,XANTAL,33,0,04
1488,H,ABDELILAH,32,0,04
1488,H,ADRIANO,32,0,04
1488,D,ALDARA,32,0,04
1488,D,ARACELI,32,0,04
1488,D,CLAIRE,32,0,04
1488,D,EILA,32,0,04
1488,D,EMA,32,0,04
1488,D,FLÀVIA/FLAVIA,32,0,04
1488,H,GIO,32,0,04
1488,D,HANAA,32,0,04
1488,H,JORDÀ,32,0,04
1488,H,JOSEPH,32,0,04
1488,H,LINUS,32,0,04
1488,H,LLEIR,32,0,04
1488,H,MAKSYM,32,0,04
1488,H,MARCO ANTONIO,32,0,04
1488,D,MAYSSAE,32,0,04
1488,D,MERYAM,32,0,04
1488,H,MUHAMMAD HASSAN,32,0,04
1488,D,NAHIARA,32,0,04
1488,H,NIKOLOZ,32,0,04
1488,D,NOUR EL HOUDA,32,0,04
1488,H,OIER,32,0,04
1488,H,ROQUE/ROQUÉ,32,0,04
1488,H,SANTINO,32,0,04
1488,D,SARAI,32,0,04
1488,H,SOFIÁN,32,0,04
1488,D,SOUKAINA,32,0,04
1488,H,YULEN,32,0,04
1488,D,ZARA,32,0,04
1518,D,ABIR,31,0,04
1518,H,ALEJO,31,0,04
1518,H,ALEXANDRO,31,0,04
1518,D,ALÈXIA MARIA/ALEXIA MARÍA,31,0,04
1518,D,AMANI,31,0,04
1518,D,ANASTASIIA,31,0,04
1518,D,ARIADNE,31,0,04
1518,D,ARIAN,31,0,04
1518,D,ASIYA,31,0,04
1518,H,BRAIAN,31,0,04
1518,H,BRANDON,31,0,04
1518,D,DAPHNE,31,0,04
1518,H,DAVID ALEJANDRO,31,0,04
1518,D,DESIRE,31,0,04
1518,H,ERNESTO,31,0,04
1518,H,FELIU,31,0,04
1518,D,JÚLIA MARIA/JULIA MARÍA,31,0,04
1518,H,JUSTIN,31,0,04
1518,D,KARIMA,31,0,04
1518,H,KIM,31,0,04
1518,D,LETÍCIA/LETICIA,31,0,04
1518,D,LLURA,31,0,04
1518,H,LUCIANO,31,0,04
1518,H,LUIS MIGUEL,31,0,04
1518,D,MARIA ÁNGELES/MARÍA ÁNGELES,31,0,04
1518,D,MERIAM,31,0,04
1518,H,MOHAMED ISLAM,31,0,04
1518,H,MOHAMED SAID,31,0,04
1518,H,MOHAMED YASSIN,31,0,04
1518,H,MUHAMMAD MUSA,31,0,04
1518,D,NAYADE,31,0,04
1518,D,NIRMIN,31,0,04
1518,H,RENÉ,31,0,04
1518,D,ROSA MARIA/ROSA MARÍA,31,0,04
1518,H,SAJID,31,0,04
1518,D,SHAILA,31,0,04
1518,D,SINAY,31,0,04
1518,D,VÀNIA/VANIA,31,0,04
1518,D,VIKTORIA,31,0,04
1518,H,YUVRAJ,31,0,04
1558,D,ADELE,30,0,04
1558,D,AGUSTINA,30,0,04
1558,H,AIRAM,30,0,04
1558,D,AISSATA,30,0,04
1558,H,ARAI,30,0,04
1558,D,ARINA,30,0,04
1558,H,ASAAD,30,0,04
1558,D,AUREMBIAIX,30,0,04
1558,H,BOUBACAR,30,0,04
1558,H,CAYETANO,30,0,04
1558,H,DARIEL,30,0,04
1558,D,GIANNA,30,0,04
1558,D,HANIYA,30,0,04
1558,D,ILÈNIA/ILENIA,30,0,04
1558,D,ILONA,30,0,04
1558,D,KAROLINA,30,0,04
1558,D,MAHA,30,0,04
1558,D,MAHNOOR,30,0,04
1558,H,MARCUS,30,0,04
1558,D,MARIA SOFIA/MARÍA SOFÍA,30,0,04
1558,D,MARIAMU,30,0,04
1558,H,MATEI,30,0,04
1558,D,MAYSSA,30,0,04
1558,D,NATHALIA,30,0,04
1558,H,NICOLA,30,0,04
1558,H,NOUH,30,0,04
1558,H,OUSMAN,30,0,04
